STOCK_SYMBOL,DATE_TIME,OPEN_PRICE,CLOSE_PRICE
AMD,2025-04-14 09:30:00,97.1100,96.8500
AMD,2025-04-14 09:31:00,96.8200,96.9000
AMD,2025-04-14 09:32:00,96.9050,97.0761
AMD,2025-04-14 09:33:00,97.0500,96.8975
AMD,2025-04-14 09:34:00,96.9100,96.7800
AMD,2025-04-14 09:35:00,96.7300,96.6920
AMD,2025-04-14 09:36:00,96.6950,96.0600
AMD,2025-04-14 09:37:00,96.0700,95.8600
AMD,2025-04-14 09:38:00,95.8600,95.7900
AMD,2025-04-14 09:39:00,95.7900,95.6200
AMD,2025-04-14 09:40:00,95.6100,95.5500
AMD,2025-04-14 09:41:00,95.5690,95.0350
AMD,2025-04-14 09:42:00,95.0250,95.0150
AMD,2025-04-14 09:43:00,95.0300,94.5900
AMD,2025-04-14 09:44:00,94.5600,94.9401
AMD,2025-04-14 09:45:00,94.9700,95.0100
AMD,2025-04-14 09:46:00,95.0200,94.6000
AMD,2025-04-14 09:47:00,94.5850,94.8428
AMD,2025-04-14 09:48:00,94.8301,95.1698
AMD,2025-04-14 09:49:00,95.1550,95.1500
AMD,2025-04-14 09:50:00,95.1500,95.3450
AMD,2025-04-14 09:51:00,95.3600,95.1600
AMD,2025-04-14 09:52:00,95.1597,95.0496
AMD,2025-04-14 09:53:00,95.0000,95.2834
AMD,2025-04-14 09:54:00,95.2900,95.3000
AMD,2025-04-14 09:55:00,95.3000,95.2043
AMD,2025-04-14 09:56:00,95.1200,95.1200
AMD,2025-04-14 09:57:00,95.1050,94.8110
AMD,2025-04-14 09:58:00,94.8100,94.8750
AMD,2025-04-14 09:59:00,94.8900,94.5725
AMD,2025-04-14 10:00:00,94.5700,94.6800
AMD,2025-04-14 10:01:00,94.7200,94.8750
AMD,2025-04-14 10:02:00,94.8800,95.3300
AMD,2025-04-14 10:03:00,95.3500,95.6251
AMD,2025-04-14 10:04:00,95.6150,95.7445
AMD,2025-04-14 10:05:00,95.7500,95.9450
AMD,2025-04-14 10:06:00,95.9500,95.6800
AMD,2025-04-14 10:07:00,95.6700,95.5901
AMD,2025-04-14 10:08:00,95.6200,95.5201
AMD,2025-04-14 10:09:00,95.5300,95.4400
AMD,2025-04-14 10:10:00,95.4500,95.2500
AMD,2025-04-14 10:11:00,95.2700,95.3800
AMD,2025-04-14 10:12:00,95.3800,95.3900
AMD,2025-04-14 10:13:00,95.3900,95.5600
AMD,2025-04-14 10:14:00,95.6100,95.4724
AMD,2025-04-14 10:15:00,95.4700,95.2700
AMD,2025-04-14 10:16:00,95.2604,95.2988
AMD,2025-04-14 10:17:00,95.3000,95.1300
AMD,2025-04-14 10:18:00,95.1402,95.2610
AMD,2025-04-14 10:19:00,95.3000,95.4700
AMD,2025-04-14 10:20:00,95.4700,95.4700
AMD,2025-04-14 10:21:00,95.4700,95.4400
AMD,2025-04-14 10:22:00,95.4500,95.4300
AMD,2025-04-14 10:23:00,95.4400,95.3600
AMD,2025-04-14 10:24:00,95.3500,95.6100
AMD,2025-04-14 10:25:00,95.6100,95.6600
AMD,2025-04-14 10:26:00,95.6800,95.8250
AMD,2025-04-14 10:27:00,95.8400,95.8000
AMD,2025-04-14 10:28:00,95.8196,95.8860
AMD,2025-04-14 10:29:00,95.9000,95.7900
AMD,2025-04-14 10:30:00,95.7900,95.7600
AMD,2025-04-14 10:31:00,95.7650,96.0665
AMD,2025-04-14 10:32:00,96.0500,96.0850
AMD,2025-04-14 10:33:00,96.1198,96.1800
AMD,2025-04-14 10:34:00,96.1999,96.1000
AMD,2025-04-14 10:35:00,96.0900,96.2350
AMD,2025-04-14 10:36:00,96.2650,96.2200
AMD,2025-04-14 10:37:00,96.2500,96.1650
AMD,2025-04-14 10:38:00,96.1650,96.3050
AMD,2025-04-14 10:39:00,96.2900,96.3950
AMD,2025-04-14 10:40:00,96.3950,96.0595
AMD,2025-04-14 10:41:00,96.0500,96.3250
AMD,2025-04-14 10:42:00,96.3250,96.1097
AMD,2025-04-14 10:43:00,96.0950,96.1900
AMD,2025-04-14 10:44:00,96.2200,96.0200
AMD,2025-04-14 10:45:00,96.0400,96.2393
AMD,2025-04-14 10:46:00,96.2291,96.0400
AMD,2025-04-14 10:47:00,96.0400,96.3100
AMD,2025-04-14 10:48:00,96.3000,96.1950
AMD,2025-04-14 10:49:00,96.2000,96.1100
AMD,2025-04-14 10:50:00,96.1600,96.1900
AMD,2025-04-14 10:51:00,96.1950,96.1200
AMD,2025-04-14 10:52:00,96.1100,96.1550
AMD,2025-04-14 10:53:00,96.1467,96.1300
AMD,2025-04-14 10:54:00,96.1500,96.1950
AMD,2025-04-14 10:55:00,96.2100,96.0000
AMD,2025-04-14 10:56:00,95.9900,95.7800
AMD,2025-04-14 10:57:00,95.7900,95.8300
AMD,2025-04-14 10:58:00,95.8500,95.6300
AMD,2025-04-14 10:59:00,95.6250,95.6350
AMD,2025-04-14 11:00:00,95.6200,95.4196
AMD,2025-04-14 11:01:00,95.4150,95.5200
AMD,2025-04-14 11:02:00,95.5300,95.5196
AMD,2025-04-14 11:03:00,95.5400,95.4700
AMD,2025-04-14 11:04:00,95.4600,95.3696
AMD,2025-04-14 11:05:00,95.3800,95.3800
AMD,2025-04-14 11:06:00,95.3600,95.4700
AMD,2025-04-14 11:07:00,95.4983,95.4700
AMD,2025-04-14 11:08:00,95.4800,95.5500
AMD,2025-04-14 11:09:00,95.5700,95.6350
AMD,2025-04-14 11:10:00,95.6200,95.8249
AMD,2025-04-14 11:11:00,95.8450,95.7250
AMD,2025-04-14 11:12:00,95.7200,95.5000
AMD,2025-04-14 11:13:00,95.5100,95.4650
AMD,2025-04-14 11:14:00,95.4540,95.3500
AMD,2025-04-14 11:15:00,95.3500,95.3950
AMD,2025-04-14 11:16:00,95.4000,95.2950
AMD,2025-04-14 11:17:00,95.2900,95.1900
AMD,2025-04-14 11:18:00,95.1750,95.3158
AMD,2025-04-14 11:19:00,95.3100,95.3699
AMD,2025-04-14 11:20:00,95.3640,95.2400
AMD,2025-04-14 11:21:00,95.2400,95.3600
AMD,2025-04-14 11:22:00,95.3800,95.3800
AMD,2025-04-14 11:23:00,95.3500,95.2100
AMD,2025-04-14 11:24:00,95.1800,95.1700
AMD,2025-04-14 11:25:00,95.1600,94.9971
AMD,2025-04-14 11:26:00,94.9852,94.8550
AMD,2025-04-14 11:27:00,94.8500,94.7100
AMD,2025-04-14 11:28:00,94.7100,94.6300
AMD,2025-04-14 11:29:00,94.6200,94.5000
AMD,2025-04-14 11:30:00,94.5300,94.6400
AMD,2025-04-14 11:31:00,94.6291,94.7600
AMD,2025-04-14 11:32:00,94.7600,94.7350
AMD,2025-04-14 11:33:00,94.7500,94.7300
AMD,2025-04-14 11:34:00,94.7000,94.7400
AMD,2025-04-14 11:35:00,94.7500,94.6450
AMD,2025-04-14 11:36:00,94.6400,94.6550
AMD,2025-04-14 11:37:00,94.6600,94.3864
AMD,2025-04-14 11:38:00,94.3900,94.2300
AMD,2025-04-14 11:39:00,94.2200,94.3200
AMD,2025-04-14 11:40:00,94.3350,94.2700
AMD,2025-04-14 11:41:00,94.2703,94.2459
AMD,2025-04-14 11:42:00,94.2400,94.1800
AMD,2025-04-14 11:43:00,94.1600,94.2500
AMD,2025-04-14 11:44:00,94.2500,94.5400
AMD,2025-04-14 11:45:00,94.5450,94.1260
AMD,2025-04-14 11:46:00,94.1000,93.8350
AMD,2025-04-14 11:47:00,93.8488,93.8950
AMD,2025-04-14 11:48:00,93.8650,93.6600
AMD,2025-04-14 11:49:00,93.6700,93.7900
AMD,2025-04-14 11:50:00,93.7504,93.7600
AMD,2025-04-14 11:51:00,93.7300,93.6497
AMD,2025-04-14 11:52:00,93.6350,93.6400
AMD,2025-04-14 11:53:00,93.6400,93.8600
AMD,2025-04-14 11:54:00,93.8600,93.9150
AMD,2025-04-14 11:55:00,93.9100,94.0899
AMD,2025-04-14 11:56:00,94.0900,94.2098
AMD,2025-04-14 11:57:00,94.2000,94.2250
AMD,2025-04-14 11:58:00,94.2200,93.9800
AMD,2025-04-14 11:59:00,93.9700,93.8100
AMD,2025-04-14 12:00:00,93.8100,93.9401
AMD,2025-04-14 12:01:00,93.9700,94.1400
AMD,2025-04-14 12:02:00,94.1650,94.1188
AMD,2025-04-14 12:03:00,94.1199,93.9750
AMD,2025-04-14 12:04:00,93.9750,94.2846
AMD,2025-04-14 12:05:00,94.2810,94.2100
AMD,2025-04-14 12:06:00,94.1900,94.1600
AMD,2025-04-14 12:07:00,94.1550,94.1500
AMD,2025-04-14 12:08:00,94.1450,94.1900
AMD,2025-04-14 12:09:00,94.1750,94.1000
AMD,2025-04-14 12:10:00,94.1000,94.0000
AMD,2025-04-14 12:11:00,93.9950,93.6345
AMD,2025-04-14 12:12:00,93.5800,93.9100
AMD,2025-04-14 12:13:00,93.9100,93.9700
AMD,2025-04-14 12:14:00,93.9700,94.0750
AMD,2025-04-14 12:15:00,94.0697,94.1750
AMD,2025-04-14 12:16:00,94.2500,94.1500
AMD,2025-04-14 12:17:00,94.1650,94.1000
AMD,2025-04-14 12:18:00,94.0900,94.2500
AMD,2025-04-14 12:19:00,94.2650,94.4600
AMD,2025-04-14 12:20:00,94.4350,94.4950
AMD,2025-04-14 12:21:00,94.4900,94.8000
AMD,2025-04-14 12:22:00,94.8150,94.4750
AMD,2025-04-14 12:23:00,94.4889,94.2400
AMD,2025-04-14 12:24:00,94.2200,94.3800
AMD,2025-04-14 12:25:00,94.3900,94.3300
AMD,2025-04-14 12:26:00,94.3100,94.2300
AMD,2025-04-14 12:27:00,94.2100,93.9850
AMD,2025-04-14 12:28:00,93.9900,94.1800
AMD,2025-04-14 12:29:00,94.2100,94.2450
AMD,2025-04-14 12:30:00,94.2300,94.4700
AMD,2025-04-14 12:31:00,94.4600,94.6100
AMD,2025-04-14 12:32:00,94.5700,94.5800
AMD,2025-04-14 12:33:00,94.5800,94.6600
AMD,2025-04-14 12:34:00,94.6500,94.7300
AMD,2025-04-14 12:35:00,94.7000,94.7400
AMD,2025-04-14 12:36:00,94.7400,94.9200
AMD,2025-04-14 12:37:00,94.9191,94.8800
AMD,2025-04-14 12:38:00,94.9000,94.8550
AMD,2025-04-14 12:39:00,94.8600,94.8000
AMD,2025-04-14 12:40:00,94.8000,94.8950
AMD,2025-04-14 12:41:00,94.9150,94.9500
AMD,2025-04-14 12:42:00,94.9400,94.7200
AMD,2025-04-14 12:43:00,94.7000,94.9000
AMD,2025-04-14 12:44:00,94.8950,94.9500
AMD,2025-04-14 12:45:00,94.9500,94.8500
AMD,2025-04-14 12:46:00,94.8900,94.9000
AMD,2025-04-14 12:47:00,94.8603,94.8550
AMD,2025-04-14 12:48:00,94.8500,94.8050
AMD,2025-04-14 12:49:00,94.7500,94.6700
AMD,2025-04-14 12:50:00,94.6700,94.5100
AMD,2025-04-14 12:51:00,94.5000,94.4000
AMD,2025-04-14 12:52:00,94.4050,94.3300
AMD,2025-04-14 12:53:00,94.3350,94.5326
AMD,2025-04-14 12:54:00,94.5565,94.6050
AMD,2025-04-14 12:55:00,94.6200,94.4850
AMD,2025-04-14 12:56:00,94.5000,94.2400
AMD,2025-04-14 12:57:00,94.2200,94.1300
AMD,2025-04-14 12:58:00,94.1300,94.0904
AMD,2025-04-14 12:59:00,94.0820,94.1300
AMD,2025-04-14 13:00:00,94.1500,94.8350
AMD,2025-04-14 13:01:00,94.8605,94.8617
AMD,2025-04-14 13:02:00,94.8700,94.7800
AMD,2025-04-14 13:03:00,94.7900,94.6100
AMD,2025-04-14 13:04:00,94.6050,94.7200
AMD,2025-04-14 13:05:00,94.7653,94.7100
AMD,2025-04-14 13:06:00,94.7090,94.7000
AMD,2025-04-14 13:07:00,94.7000,94.6100
AMD,2025-04-14 13:08:00,94.5900,94.6700
AMD,2025-04-14 13:09:00,94.6200,94.8000
AMD,2025-04-14 13:10:00,94.8000,94.7250
AMD,2025-04-14 13:11:00,94.7400,94.8100
AMD,2025-04-14 13:12:00,94.8499,94.8800
AMD,2025-04-14 13:13:00,94.8800,94.8450
AMD,2025-04-14 13:14:00,94.8400,94.7700
AMD,2025-04-14 13:15:00,94.7600,94.6600
AMD,2025-04-14 13:16:00,94.6450,94.5900
AMD,2025-04-14 13:17:00,94.5900,94.7500
AMD,2025-04-14 13:18:00,94.7600,94.9800
AMD,2025-04-14 13:19:00,94.9755,95.0150
AMD,2025-04-14 13:20:00,95.0141,95.0000
AMD,2025-04-14 13:21:00,95.0050,95.0400
AMD,2025-04-14 13:22:00,95.0000,95.1100
AMD,2025-04-14 13:23:00,95.1100,95.0900
AMD,2025-04-14 13:24:00,95.1250,95.1700
AMD,2025-04-14 13:25:00,95.1950,95.0554
AMD,2025-04-14 13:26:00,95.0200,95.0300
AMD,2025-04-14 13:27:00,95.0400,94.9500
AMD,2025-04-14 13:28:00,94.9600,94.8600
AMD,2025-04-14 13:29:00,94.8600,94.8100
AMD,2025-04-14 13:30:00,94.7800,94.9200
AMD,2025-04-14 13:31:00,94.9400,94.6700
AMD,2025-04-14 13:32:00,94.6900,94.8700
AMD,2025-04-14 13:33:00,94.8747,94.9600
AMD,2025-04-14 13:34:00,94.9600,94.8100
AMD,2025-04-14 13:35:00,94.8050,94.9200
AMD,2025-04-14 13:36:00,94.9200,94.8250
AMD,2025-04-14 13:37:00,94.8000,94.8400
AMD,2025-04-14 13:38:00,94.8400,94.7500
AMD,2025-04-14 13:39:00,94.7514,94.8500
AMD,2025-04-14 13:40:00,94.8500,94.7300
AMD,2025-04-14 13:41:00,94.7500,94.8600
AMD,2025-04-14 13:42:00,94.8800,94.9700
AMD,2025-04-14 13:43:00,94.9750,94.8500
AMD,2025-04-14 13:44:00,94.8500,94.6800
AMD,2025-04-14 13:45:00,94.6400,94.8253
AMD,2025-04-14 13:46:00,94.8400,94.6800
AMD,2025-04-14 13:47:00,94.6700,94.5750
AMD,2025-04-14 13:48:00,94.6000,94.7700
AMD,2025-04-14 13:49:00,94.7750,94.7900
AMD,2025-04-14 13:50:00,94.8099,94.8000
AMD,2025-04-14 13:51:00,94.7800,94.9650
AMD,2025-04-14 13:52:00,94.9750,95.0000
AMD,2025-04-14 13:53:00,95.0500,95.2424
AMD,2025-04-14 13:54:00,95.2000,95.0575
AMD,2025-04-14 13:55:00,95.0599,95.1200
AMD,2025-04-14 13:56:00,95.1434,95.0050
AMD,2025-04-14 13:57:00,95.0150,95.1100
AMD,2025-04-14 13:58:00,95.1400,95.0900
AMD,2025-04-14 13:59:00,95.0900,95.1050
AMD,2025-04-14 14:00:00,95.1200,95.2356
AMD,2025-04-14 14:01:00,95.2500,95.2800
AMD,2025-04-14 14:02:00,95.3000,95.3650
AMD,2025-04-14 14:03:00,95.3300,95.4400
AMD,2025-04-14 14:04:00,95.3950,95.4400
AMD,2025-04-14 14:05:00,95.4400,95.3300
AMD,2025-04-14 14:06:00,95.3400,95.5350
AMD,2025-04-14 14:07:00,95.5450,95.4353
AMD,2025-04-14 14:08:00,95.4500,95.5598
AMD,2025-04-14 14:09:00,95.5595,95.5400
AMD,2025-04-14 14:10:00,95.5300,95.4850
AMD,2025-04-14 14:11:00,95.4600,95.3900
AMD,2025-04-14 14:12:00,95.3800,95.2900
AMD,2025-04-14 14:13:00,95.3200,95.4000
AMD,2025-04-14 14:14:00,95.4000,95.4300
AMD,2025-04-14 14:15:00,95.4136,95.3500
AMD,2025-04-14 14:16:00,95.3700,95.4500
AMD,2025-04-14 14:17:00,95.4502,95.4999
AMD,2025-04-14 14:18:00,95.5098,95.5000
AMD,2025-04-14 14:19:00,95.5150,95.5800
AMD,2025-04-14 14:20:00,95.5700,95.6500
AMD,2025-04-14 14:21:00,95.6300,95.6722
AMD,2025-04-14 14:22:00,95.6800,95.7998
AMD,2025-04-14 14:23:00,95.7990,95.7800
AMD,2025-04-14 14:24:00,95.7800,95.7900
AMD,2025-04-14 14:25:00,95.8000,95.7200
AMD,2025-04-14 14:26:00,95.7300,95.7200
AMD,2025-04-14 14:27:00,95.7300,95.8308
AMD,2025-04-14 14:28:00,95.8300,95.7650
AMD,2025-04-14 14:29:00,95.7650,95.7350
AMD,2025-04-14 14:30:00,95.7100,95.7900
AMD,2025-04-14 14:31:00,95.8000,95.9850
AMD,2025-04-14 14:32:00,95.9800,95.9650
AMD,2025-04-14 14:33:00,95.9740,95.8650
AMD,2025-04-14 14:34:00,95.8600,95.9200
AMD,2025-04-14 14:35:00,95.9100,95.9390
AMD,2025-04-14 14:36:00,95.8950,95.7850
AMD,2025-04-14 14:37:00,95.7900,95.9300
AMD,2025-04-14 14:38:00,95.9300,95.9100
AMD,2025-04-14 14:39:00,95.9200,95.9000
AMD,2025-04-14 14:40:00,95.9100,95.9300
AMD,2025-04-14 14:41:00,95.9600,95.9400
AMD,2025-04-14 14:42:00,95.9400,95.9000
AMD,2025-04-14 14:43:00,95.9100,95.9600
AMD,2025-04-14 14:44:00,95.9800,96.0200
AMD,2025-04-14 14:45:00,96.0199,95.9000
AMD,2025-04-14 14:46:00,95.9000,95.7750
AMD,2025-04-14 14:47:00,95.7700,95.7000
AMD,2025-04-14 14:48:00,95.7100,95.7200
AMD,2025-04-14 14:49:00,95.7300,95.7100
AMD,2025-04-14 14:50:00,95.7300,95.7100
AMD,2025-04-14 14:51:00,95.7150,95.5960
AMD,2025-04-14 14:52:00,95.6050,95.6400
AMD,2025-04-14 14:53:00,95.6300,95.6100
AMD,2025-04-14 14:54:00,95.6200,95.6078
AMD,2025-04-14 14:55:00,95.6100,95.5500
AMD,2025-04-14 14:56:00,95.5600,95.5900
AMD,2025-04-14 14:57:00,95.5700,95.4500
AMD,2025-04-14 14:58:00,95.4600,95.5400
