STOCK_SYMBOL,DATE_TIME,OPEN_PRICE,CLOSE_PRICE
TSLA,2025-04-14 09:30:00,258.3600,260.6731
TSLA,2025-04-14 09:31:00,260.7000,259.9059
TSLA,2025-04-14 09:32:00,259.8600,260.4916
TSLA,2025-04-14 09:33:00,260.5400,260.2050
TSLA,2025-04-14 09:34:00,260.1712,259.3255
TSLA,2025-04-14 09:35:00,259.3300,257.4080
TSLA,2025-04-14 09:36:00,257.4020,256.9800
TSLA,2025-04-14 09:37:00,256.9510,257.0850
TSLA,2025-04-14 09:38:00,257.0400,257.7800
TSLA,2025-04-14 09:39:00,257.7800,257.1250
TSLA,2025-04-14 09:40:00,257.1800,255.5000
TSLA,2025-04-14 09:41:00,255.5700,255.4800
TSLA,2025-04-14 09:42:00,255.5500,254.8100
TSLA,2025-04-14 09:43:00,254.8500,253.6267
TSLA,2025-04-14 09:44:00,253.6150,255.2900
TSLA,2025-04-14 09:45:00,255.2900,254.3713
TSLA,2025-04-14 09:46:00,254.5200,253.4700
TSLA,2025-04-14 09:47:00,253.3950,253.2939
TSLA,2025-04-14 09:48:00,253.2400,254.0750
TSLA,2025-04-14 09:49:00,254.1300,254.5601
TSLA,2025-04-14 09:50:00,254.6787,255.3800
TSLA,2025-04-14 09:51:00,255.3790,255.9300
TSLA,2025-04-14 09:52:00,255.8800,255.0727
TSLA,2025-04-14 09:53:00,255.1000,256.2950
TSLA,2025-04-14 09:54:00,256.2001,256.4950
TSLA,2025-04-14 09:55:00,256.4702,256.6195
TSLA,2025-04-14 09:56:00,256.5900,255.9200
TSLA,2025-04-14 09:57:00,255.8964,256.0650
TSLA,2025-04-14 09:58:00,256.0650,257.0000
TSLA,2025-04-14 09:59:00,257.0000,256.3500
TSLA,2025-04-14 10:00:00,256.3550,257.0800
TSLA,2025-04-14 10:01:00,257.1600,258.0000
TSLA,2025-04-14 10:02:00,258.0050,258.3100
TSLA,2025-04-14 10:03:00,258.2600,258.6300
TSLA,2025-04-14 10:04:00,258.7000,259.0100
TSLA,2025-04-14 10:05:00,259.0600,259.2700
TSLA,2025-04-14 10:06:00,259.2900,258.7000
TSLA,2025-04-14 10:07:00,258.7000,258.3700
TSLA,2025-04-14 10:08:00,258.3700,258.0150
TSLA,2025-04-14 10:09:00,258.0500,258.0800
TSLA,2025-04-14 10:10:00,258.1500,257.5800
TSLA,2025-04-14 10:11:00,257.5800,257.2959
TSLA,2025-04-14 10:12:00,257.3300,257.7000
TSLA,2025-04-14 10:13:00,257.7600,257.7100
TSLA,2025-04-14 10:14:00,257.6778,257.6400
TSLA,2025-04-14 10:15:00,257.6700,256.5200
TSLA,2025-04-14 10:16:00,256.5200,256.2000
TSLA,2025-04-14 10:17:00,256.2522,255.8100
TSLA,2025-04-14 10:18:00,255.8200,256.5010
TSLA,2025-04-14 10:19:00,256.5050,256.8476
TSLA,2025-04-14 10:20:00,256.7750,256.7350
TSLA,2025-04-14 10:21:00,256.7700,256.2700
TSLA,2025-04-14 10:22:00,256.3000,256.0900
TSLA,2025-04-14 10:23:00,256.0900,255.6700
TSLA,2025-04-14 10:24:00,255.5975,256.2000
TSLA,2025-04-14 10:25:00,256.2000,255.5000
TSLA,2025-04-14 10:26:00,255.4500,256.2200
TSLA,2025-04-14 10:27:00,256.2900,256.5390
TSLA,2025-04-14 10:28:00,256.5400,257.1900
TSLA,2025-04-14 10:29:00,257.2550,257.2650
TSLA,2025-04-14 10:30:00,257.2650,257.0225
TSLA,2025-04-14 10:31:00,257.0591,256.8500
TSLA,2025-04-14 10:32:00,256.8350,257.5493
TSLA,2025-04-14 10:33:00,257.5550,257.9000
TSLA,2025-04-14 10:34:00,257.9050,257.2300
TSLA,2025-04-14 10:35:00,257.2300,257.5900
TSLA,2025-04-14 10:36:00,257.6100,257.7600
TSLA,2025-04-14 10:37:00,257.7600,257.5700
TSLA,2025-04-14 10:38:00,257.6150,257.6300
TSLA,2025-04-14 10:39:00,257.6100,258.2050
TSLA,2025-04-14 10:40:00,258.2400,257.9388
TSLA,2025-04-14 10:41:00,258.0000,258.3250
TSLA,2025-04-14 10:42:00,258.3250,257.6700
TSLA,2025-04-14 10:43:00,257.6650,257.1350
TSLA,2025-04-14 10:44:00,257.1693,256.5900
TSLA,2025-04-14 10:45:00,256.5813,256.7400
TSLA,2025-04-14 10:46:00,256.7600,255.4600
TSLA,2025-04-14 10:47:00,255.4500,256.0000
TSLA,2025-04-14 10:48:00,256.0000,256.2700
TSLA,2025-04-14 10:49:00,256.2700,256.5700
TSLA,2025-04-14 10:50:00,256.5850,257.1643
TSLA,2025-04-14 10:51:00,257.1005,257.0400
TSLA,2025-04-14 10:52:00,257.0100,257.3404
TSLA,2025-04-14 10:53:00,257.3400,257.0720
TSLA,2025-04-14 10:54:00,257.1050,257.2099
TSLA,2025-04-14 10:55:00,257.2000,256.5000
TSLA,2025-04-14 10:56:00,256.4700,255.8999
TSLA,2025-04-14 10:57:00,255.8800,255.9074
TSLA,2025-04-14 10:58:00,255.9100,255.6117
TSLA,2025-04-14 10:59:00,255.5500,255.4500
TSLA,2025-04-14 11:00:00,255.4300,254.8587
TSLA,2025-04-14 11:01:00,254.8600,255.0299
TSLA,2025-04-14 11:02:00,255.0200,254.6000
TSLA,2025-04-14 11:03:00,254.6546,254.6369
TSLA,2025-04-14 11:04:00,254.7600,254.4650
TSLA,2025-04-14 11:05:00,254.5200,253.8750
TSLA,2025-04-14 11:06:00,253.9200,253.9200
TSLA,2025-04-14 11:07:00,253.8850,253.5892
TSLA,2025-04-14 11:08:00,253.5900,253.7090
TSLA,2025-04-14 11:09:00,253.7000,253.4379
TSLA,2025-04-14 11:10:00,253.4100,254.0150
TSLA,2025-04-14 11:11:00,254.0150,252.9500
TSLA,2025-04-14 11:12:00,253.0000,252.4324
TSLA,2025-04-14 11:13:00,252.4600,252.1024
TSLA,2025-04-14 11:14:00,252.0954,251.9150
TSLA,2025-04-14 11:15:00,251.9150,252.0892
TSLA,2025-04-14 11:16:00,252.1000,251.8000
TSLA,2025-04-14 11:17:00,251.7843,251.2600
TSLA,2025-04-14 11:18:00,251.2100,251.5500
TSLA,2025-04-14 11:19:00,251.5673,251.7050
TSLA,2025-04-14 11:20:00,251.7200,251.0400
TSLA,2025-04-14 11:21:00,251.0200,251.5500
TSLA,2025-04-14 11:22:00,251.5200,251.5348
TSLA,2025-04-14 11:23:00,251.5464,251.1550
TSLA,2025-04-14 11:24:00,251.2100,251.0100
TSLA,2025-04-14 11:25:00,251.0200,250.7496
TSLA,2025-04-14 11:26:00,250.6940,250.3200
TSLA,2025-04-14 11:27:00,250.3300,249.2450
TSLA,2025-04-14 11:28:00,249.2475,249.0099
TSLA,2025-04-14 11:29:00,248.9708,248.9350
TSLA,2025-04-14 11:30:00,248.9500,249.5650
TSLA,2025-04-14 11:31:00,249.5550,249.8600
TSLA,2025-04-14 11:32:00,249.8900,249.8900
TSLA,2025-04-14 11:33:00,249.8550,249.7700
TSLA,2025-04-14 11:34:00,249.7650,249.8253
TSLA,2025-04-14 11:35:00,249.9000,249.5051
TSLA,2025-04-14 11:36:00,249.5300,249.6650
TSLA,2025-04-14 11:37:00,249.6650,248.5108
TSLA,2025-04-14 11:38:00,248.5900,247.9924
TSLA,2025-04-14 11:39:00,248.0094,248.5850
TSLA,2025-04-14 11:40:00,248.6050,248.4300
TSLA,2025-04-14 11:41:00,248.3500,248.6425
TSLA,2025-04-14 11:42:00,248.6400,248.3500
TSLA,2025-04-14 11:43:00,248.3100,248.7700
TSLA,2025-04-14 11:44:00,248.7100,249.3200
TSLA,2025-04-14 11:45:00,249.3000,248.1950
TSLA,2025-04-14 11:46:00,248.1500,247.8650
TSLA,2025-04-14 11:47:00,247.8500,248.7400
TSLA,2025-04-14 11:48:00,248.7428,248.7650
TSLA,2025-04-14 11:49:00,248.7100,249.0100
TSLA,2025-04-14 11:50:00,248.9700,249.1300
TSLA,2025-04-14 11:51:00,249.1791,248.4937
TSLA,2025-04-14 11:52:00,248.4000,248.3300
TSLA,2025-04-14 11:53:00,248.3100,249.4300
TSLA,2025-04-14 11:54:00,249.4500,249.6800
TSLA,2025-04-14 11:55:00,249.7000,250.0500
TSLA,2025-04-14 11:56:00,250.1000,250.1500
TSLA,2025-04-14 11:57:00,250.1800,250.2742
TSLA,2025-04-14 11:58:00,250.2200,249.5600
TSLA,2025-04-14 11:59:00,249.6048,249.0948
TSLA,2025-04-14 12:00:00,249.1000,249.0300
TSLA,2025-04-14 12:01:00,249.0738,249.7100
TSLA,2025-04-14 12:02:00,249.6600,249.3150
TSLA,2025-04-14 12:03:00,249.3600,249.0100
TSLA,2025-04-14 12:04:00,248.9900,249.3200
TSLA,2025-04-14 12:05:00,249.3300,249.1215
TSLA,2025-04-14 12:06:00,249.1700,248.7400
TSLA,2025-04-14 12:07:00,248.7300,248.7200
TSLA,2025-04-14 12:08:00,248.6800,248.5000
TSLA,2025-04-14 12:09:00,248.4461,248.3000
TSLA,2025-04-14 12:10:00,248.3000,247.9901
TSLA,2025-04-14 12:11:00,248.1000,246.3700
TSLA,2025-04-14 12:12:00,246.3625,246.9700
