STOCK_SYMBOL,DATE_TIME,OPEN_PRICE,CLOSE_PRICE
NVDA,2025-01-14 09:30:00,136.0500,135.5236
NVDA,2025-01-14 09:30:30,135.5500,135.3700
NVDA,2025-01-14 09:31:00,135.3800,135.7395
NVDA,2025-01-14 09:31:30,135.7100,135.1900
NVDA,2025-01-14 09:32:00,135.1800,135.4550
NVDA,2025-01-14 09:32:30,135.4700,135.1000
NVDA,2025-01-14 09:33:00,135.1061,135.2452
NVDA,2025-01-14 09:33:30,135.2188,135.4350
NVDA,2025-01-14 09:34:00,135.4332,135.8300
NVDA,2025-01-14 09:34:30,135.8400,135.5350
NVDA,2025-01-14 09:35:00,135.5500,134.9400
NVDA,2025-01-14 09:35:30,135.0250,135.3500
NVDA,2025-01-14 09:36:00,135.3200,135.2450
NVDA,2025-01-14 09:36:30,135.2450,135.5100
NVDA,2025-01-14 09:37:00,135.5040,135.3600
NVDA,2025-01-14 09:37:30,135.3600,135.2900
NVDA,2025-01-14 09:38:00,135.2800,135.5500
NVDA,2025-01-14 09:38:30,135.5550,136.0500
NVDA,2025-01-14 09:39:00,136.0700,135.7000
NVDA,2025-01-14 09:39:30,135.7250,136.0793
NVDA,2025-01-14 09:40:00,136.0700,135.8208
NVDA,2025-01-14 09:40:30,135.8250,135.7900
NVDA,2025-01-14 09:41:00,135.7800,135.9501
NVDA,2025-01-14 09:41:30,135.9700,135.7201
NVDA,2025-01-14 09:42:00,135.7200,135.9200
NVDA,2025-01-14 09:42:30,135.9100,135.8950
NVDA,2025-01-14 09:43:00,135.8904,135.4400
NVDA,2025-01-14 09:43:30,135.4400,135.2750
NVDA,2025-01-14 09:44:00,135.2706,135.2500
NVDA,2025-01-14 09:44:30,135.2700,135.2600
NVDA,2025-01-14 09:45:00,135.2700,135.2300
NVDA,2025-01-14 09:45:30,135.2000,135.1116
NVDA,2025-01-14 09:46:00,135.1100,134.9200
NVDA,2025-01-14 09:46:30,134.9136,134.8500
NVDA,2025-01-14 09:47:00,134.8600,134.7050
NVDA,2025-01-14 09:47:30,134.7000,134.6584
NVDA,2025-01-14 09:48:00,134.6609,134.8202
NVDA,2025-01-14 09:48:30,134.8300,134.9100
NVDA,2025-01-14 09:49:00,134.9100,134.9035
NVDA,2025-01-14 09:49:30,134.9000,134.8300
