STOCK_SYMBOL,DATE_TIME,OPEN_PRICE,CLOSE_PRICE
NFLX,2025-01-14 09:30:00,843.2000,844.0370
NFLX,2025-01-14 09:30:30,843.2000,842.1401
NFLX,2025-01-14 09:31:00,842.8600,840.9900
NFLX,2025-01-14 09:31:30,840.2900,841.9600
NFLX,2025-01-14 09:32:00,841.5250,840.2300
NFLX,2025-01-14 09:32:30,840.4823,840.5950
NFLX,2025-01-14 09:33:00,841.0000,840.8300
NFLX,2025-01-14 09:33:30,841.6000,842.1900
NFLX,2025-01-14 09:34:00,842.9036,842.7750
NFLX,2025-01-14 09:34:30,843.4700,842.8350
NFLX,2025-01-14 09:35:00,842.2300,842.7468
NFLX,2025-01-14 09:35:30,843.5400,843.3150
NFLX,2025-01-14 09:36:00,843.1550,842.1450
NFLX,2025-01-14 09:36:30,842.1200,843.4000
NFLX,2025-01-14 09:37:00,843.4000,843.4400
NFLX,2025-01-14 09:37:30,843.6724,843.8800
NFLX,2025-01-14 09:38:00,844.3300,843.9000
NFLX,2025-01-14 09:38:30,843.4400,843.5000
NFLX,2025-01-14 09:39:00,843.2700,842.3300
NFLX,2025-01-14 09:39:30,842.4350,843.0000
NFLX,2025-01-14 09:40:00,842.8400,842.0000
NFLX,2025-01-14 09:40:30,841.4950,841.6700
NFLX,2025-01-14 09:41:00,841.0000,842.0050
NFLX,2025-01-14 09:41:30,842.1400,842.7899
NFLX,2025-01-14 09:42:00,842.0000,843.2300
NFLX,2025-01-14 09:42:30,843.5780,843.3400
NFLX,2025-01-14 09:43:00,842.9100,843.0341
NFLX,2025-01-14 09:43:30,842.6500,842.2000
NFLX,2025-01-14 09:44:00,842.1200,841.1200
NFLX,2025-01-14 09:44:30,841.4700,842.7021
NFLX,2025-01-14 09:45:00,843.0000,841.6800
NFLX,2025-01-14 09:45:30,842.0200,841.6600
NFLX,2025-01-14 09:46:00,841.5200,841.5200
NFLX,2025-01-14 09:46:30,842.2000,842.3400
NFLX,2025-01-14 09:47:00,841.5400,841.2825
NFLX,2025-01-14 09:47:30,840.5400,840.4600
NFLX,2025-01-14 09:48:00,840.0800,841.1450
NFLX,2025-01-14 09:48:30,841.9650,842.2000
NFLX,2025-01-14 09:49:00,842.5050,842.3499
NFLX,2025-01-14 09:49:30,841.8300,842.3500
NFLX,2025-01-14 09:50:00,842.2250,840.9100
NFLX,2025-01-14 09:50:30,841.6200,842.1515
NFLX,2025-01-14 09:51:00,842.4175,841.9650
NFLX,2025-01-14 09:51:30,841.6100,841.8950
NFLX,2025-01-14 09:52:00,841.3300,840.8000
NFLX,2025-01-14 09:52:30,840.8700,840.2700
NFLX,2025-01-14 09:53:00,840.1200,839.7300
NFLX,2025-01-14 09:53:30,839.2500,838.5400
NFLX,2025-01-14 09:54:00,838.9700,838.5500
NFLX,2025-01-14 09:54:30,838.6100,838.5400
NFLX,2025-01-14 09:55:00,838.6700,838.6700
NFLX,2025-01-14 09:55:30,838.8400,838.7422
NFLX,2025-01-14 09:56:00,839.0600,838.8800
NFLX,2025-01-14 09:56:30,838.8550,838.7300
NFLX,2025-01-14 09:57:00,838.8800,838.0000
NFLX,2025-01-14 09:57:30,838.2180,837.1900
NFLX,2025-01-14 09:58:00,837.4300,837.7000
NFLX,2025-01-14 09:58:30,838.1900,838.8950
NFLX,2025-01-14 09:59:00,838.8950,837.9700
NFLX,2025-01-14 09:59:30,837.8698,837.0000
NFLX,2025-01-14 10:00:00,836.3000,836.4000
NFLX,2025-01-14 10:00:30,836.1600,836.3200
NFLX,2025-01-14 10:01:00,836.3200,836.1950
NFLX,2025-01-14 10:01:30,836.2200,836.0100
NFLX,2025-01-14 10:02:00,836.0500,836.9950
NFLX,2025-01-14 10:02:30,836.9300,837.7200
NFLX,2025-01-14 10:03:00,837.6900,837.9300
NFLX,2025-01-14 10:03:30,838.1900,837.5000
NFLX,2025-01-14 10:04:00,837.3600,837.6500
NFLX,2025-01-14 10:04:30,837.6500,837.9167
NFLX,2025-01-14 10:05:00,837.3600,837.6200
NFLX,2025-01-14 10:05:30,837.4600,837.7050
NFLX,2025-01-14 10:06:00,837.7050,838.0600
NFLX,2025-01-14 10:06:30,838.1350,838.5775
NFLX,2025-01-14 10:07:00,838.8600,839.3400
NFLX,2025-01-14 10:07:30,839.4500,839.6300
NFLX,2025-01-14 10:08:00,839.6400,840.5150
NFLX,2025-01-14 10:08:30,840.1900,840.0050
NFLX,2025-01-14 10:09:00,839.7000,840.0200
NFLX,2025-01-14 10:09:30,839.7800,839.5200
NFLX,2025-01-14 10:10:00,839.1100,838.3700
NFLX,2025-01-14 10:10:30,838.7800,839.2100
NFLX,2025-01-14 10:11:00,839.0350,840.0000
NFLX,2025-01-14 10:11:30,840.0000,840.3800
NFLX,2025-01-14 10:12:00,840.1600,840.2700
NFLX,2025-01-14 10:12:30,840.2700,840.0000
NFLX,2025-01-14 10:13:00,839.9950,839.6115
NFLX,2025-01-14 10:13:30,839.6400,838.8600
NFLX,2025-01-14 10:14:00,839.1100,839.2900
NFLX,2025-01-14 10:14:30,839.7233,839.5282
NFLX,2025-01-14 10:15:00,0.0000,0.0000
NFLX,2025-01-14 10:15:30,840.1100,840.1100
NFLX,2025-01-14 10:16:00,840.0000,840.4400
NFLX,2025-01-14 10:16:30,840.0900,840.0000
NFLX,2025-01-14 10:17:00,840.2068,840.0850
NFLX,2025-01-14 10:17:30,840.0050,840.6400
NFLX,2025-01-14 10:18:00,840.9900,840.7906
NFLX,2025-01-14 10:18:30,840.8500,839.9800
NFLX,2025-01-14 10:19:00,840.2000,840.7000
NFLX,2025-01-14 10:19:30,840.6600,839.9400
NFLX,2025-01-14 10:20:00,840.1328,839.6900
NFLX,2025-01-14 10:20:30,839.7200,839.8800
NFLX,2025-01-14 10:21:00,840.1500,839.3200
NFLX,2025-01-14 10:21:30,839.0100,838.0301
NFLX,2025-01-14 10:22:00,838.0801,838.6100
NFLX,2025-01-14 10:22:30,838.6800,837.1600
NFLX,2025-01-14 10:23:00,838.0500,837.6109
NFLX,2025-01-14 10:23:30,0.0000,0.0000
NFLX,2025-01-14 10:24:00,838.4400,838.0700
NFLX,2025-01-14 10:24:30,838.0000,837.4100
NFLX,2025-01-14 10:25:00,837.4100,838.4000
NFLX,2025-01-14 10:25:30,839.0000,838.8450
NFLX,2025-01-14 10:26:00,838.5300,837.8200
NFLX,2025-01-14 10:26:30,838.1400,837.2270
NFLX,2025-01-14 10:27:00,838.2800,837.3850
NFLX,2025-01-14 10:27:30,837.3750,837.2200
NFLX,2025-01-14 10:28:00,836.8400,837.9100
NFLX,2025-01-14 10:28:30,837.5101,837.2700
NFLX,2025-01-14 10:29:00,837.2930,836.9446
NFLX,2025-01-14 10:29:30,837.0162,837.3800
NFLX,2025-01-14 10:30:00,837.1900,837.1900
NFLX,2025-01-14 10:30:30,837.3000,836.7400
NFLX,2025-01-14 10:31:00,837.3500,837.3450
NFLX,2025-01-14 10:31:30,836.8900,837.6599
NFLX,2025-01-14 10:32:00,837.1400,836.6800
NFLX,2025-01-14 10:32:30,836.2325,836.0500
NFLX,2025-01-14 10:33:00,836.0350,835.0100
NFLX,2025-01-14 10:33:30,835.3200,836.1605
NFLX,2025-01-14 10:34:00,836.1361,835.8200
NFLX,2025-01-14 10:34:30,835.4400,835.6250
NFLX,2025-01-14 10:35:00,835.8400,836.1500
NFLX,2025-01-14 10:35:30,835.8950,835.5200
NFLX,2025-01-14 10:36:00,835.8900,835.7400
NFLX,2025-01-14 10:36:30,0.0000,0.0000
NFLX,2025-01-14 10:37:00,836.0600,835.3700
NFLX,2025-01-14 10:37:30,835.4400,835.4050
NFLX,2025-01-14 10:38:00,835.4020,835.1750
NFLX,2025-01-14 10:38:30,835.0400,835.0450
NFLX,2025-01-14 10:39:00,835.3700,835.2450
NFLX,2025-01-14 10:39:30,835.3000,834.7716
NFLX,2025-01-14 10:40:00,834.7100,835.0100
NFLX,2025-01-14 10:40:30,834.5900,835.7800
NFLX,2025-01-14 10:41:00,835.7750,836.4600
NFLX,2025-01-14 10:41:30,836.2900,836.2900
NFLX,2025-01-14 10:42:00,836.4300,835.8700
NFLX,2025-01-14 10:42:30,836.0000,836.0600
NFLX,2025-01-14 10:43:00,835.9442,835.6200
NFLX,2025-01-14 10:43:30,835.7350,836.2500
NFLX,2025-01-14 10:44:00,836.0200,836.2550
NFLX,2025-01-14 10:44:30,835.8200,836.6529
NFLX,2025-01-14 10:45:00,835.8200,835.0000
NFLX,2025-01-14 10:45:30,834.5000,834.3200
