,STOCK_SYMBOL,OPEN_PRICE,CLOSE_PRICE,PREDICTED_PRICE
2025-04-16 12:39:00,AAPL,196.86,196.8202,196.91200256347656
2025-04-16 12:40:00,AAPL,196.83,196.67,196.89540100097656
2025-04-16 12:41:00,AAPL,196.679,196.9575,196.8643798828125
2025-04-16 12:42:00,AAPL,196.9303,197.06,196.8470916748047
2025-04-16 12:43:00,AAPL,197.05,197.1099,196.8466796875
2025-04-16 12:44:00,AAPL,197.095,197.1,196.86024475097656
2025-04-16 12:45:00,AAPL,197.07,196.9412,196.8808135986328
2025-04-16 12:46:00,AAPL,196.92,196.98,196.8928985595703
2025-04-16 12:47:00,AAPL,196.9692,197.11,196.90170288085938
2025-04-16 12:48:00,AAPL,197.11,197.14,196.91714477539062
2025-04-16 12:49:00,AAPL,197.15,197.185,196.93775939941406
2025-04-16 12:50:00,AAPL,197.19,197.09,196.96334838867188
2025-04-16 12:51:00,AAPL,197.06,197.17,196.98338317871094
2025-04-16 12:52:00,AAPL,197.16,197.0856,197.0043182373047
2025-04-16 12:53:00,AAPL,197.07,197.24,197.01821899414062
2025-04-16 12:54:00,AAPL,197.2469,197.22,197.03785705566406
2025-04-16 12:55:00,AAPL,197.23,197.26,197.05813598632812
2025-04-16 12:56:00,AAPL,197.27,197.21,197.0802001953125
2025-04-16 12:57:00,AAPL,197.22,197.235,197.0981903076172
2025-04-16 12:58:00,AAPL,197.23,197.21,197.1140899658203
2025-04-16 12:59:00,AAPL,197.22,197.2127,197.12571716308594
2025-04-16 13:00:00,AAPL,197.225,197.2816,197.13400268554688
2025-04-16 13:01:00,AAPL,197.28,197.3,197.1444549560547
2025-04-16 13:02:00,AAPL,197.28,197.3055,197.15675354003906
2025-04-16 13:03:00,AAPL,197.31,197.375,197.1696319580078
2025-04-16 13:04:00,AAPL,197.3712,197.29,197.1868896484375
2025-04-16 13:05:00,AAPL,197.3,197.255,197.19944763183594
2025-04-16 13:06:00,AAPL,197.26,197.5,197.20567321777344
2025-04-16 13:07:00,AAPL,197.5075,197.44,197.22503662109375
2025-04-16 13:08:00,AAPL,197.445,197.39,197.24679565429688
2025-04-16 13:09:00,AAPL,197.39,197.265,197.2648468017578
2025-04-16 13:10:00,AAPL,197.28,197.18,197.2703094482422
2025-04-16 13:11:00,AAPL,197.1666,197.165,197.26144409179688
2025-04-16 13:12:00,AAPL,197.165,197.09,197.2430877685547
2025-04-16 13:13:00,AAPL,197.095,197.205,197.21469116210938
2025-04-16 13:14:00,AAPL,197.23,197.33,197.19015502929688
2025-04-16 13:15:00,AAPL,197.33,197.48,197.1785888671875
2025-04-16 13:16:00,AAPL,197.475,197.46,197.1865692138672
2025-04-16 13:17:00,AAPL,197.47,197.45,197.2046661376953
2025-04-16 13:18:00,AAPL,197.4682,197.51,197.2270965576172
2025-04-16 13:19:00,AAPL,197.5,197.6,197.2550048828125
2025-04-16 13:20:00,AAPL,197.605,197.52,197.2908935546875
2025-04-16 13:21:00,AAPL,197.5349,197.8396,197.32347106933594
2025-04-16 13:22:00,AAPL,197.83,197.8,197.374755859375
2025-04-16 13:23:00,AAPL,197.795,197.38,197.43113708496094
2025-04-16 13:24:00,AAPL,197.385,197.445,197.45654296875
2025-04-16 13:25:00,AAPL,197.4401,197.5,197.46568298339844
2025-04-16 13:26:00,AAPL,197.52,197.656,197.46792602539062
2025-04-16 13:27:00,AAPL,197.6296,197.73,197.47674560546875
2025-04-16 13:28:00,AAPL,197.735,197.835,197.49420166015625
2025-04-16 13:29:00,AAPL,197.8302,197.76,197.52317810058594
2025-04-16 13:30:00,AAPL,197.76,197.19,197.55174255371094
2025-04-16 13:31:00,AAPL,197.18,196.41,197.5369873046875
2025-04-16 13:32:00,AAPL,196.41,196.6207,197.4403076171875
2025-04-16 13:33:00,AAPL,196.63,196.47,197.31472778320312
2025-04-16 13:34:00,AAPL,196.45,196.2704,197.16888427734375
2025-04-16 13:35:00,AAPL,196.27,196.535,197.0060272216797
2025-04-16 13:36:00,AAPL,196.5,196.64,196.86282348632812
2025-04-16 13:37:00,AAPL,196.67,196.7921,196.7491912841797
2025-04-16 13:38:00,AAPL,196.785,196.62,196.67279052734375
2025-04-16 13:39:00,AAPL,196.6,196.315,196.6127471923828
2025-04-16 13:40:00,AAPL,196.31,196.05,196.54556274414062
2025-04-16 13:41:00,AAPL,196.05,196.03,196.46006774902344
2025-04-16 13:42:00,AAPL,196.0,196.13,196.36817932128906
2025-04-16 13:43:00,AAPL,196.17,196.01,196.2862548828125
2025-04-16 13:44:00,AAPL,196.02,195.935,196.2079620361328
2025-04-16 13:45:00,AAPL,195.92,195.55,196.13241577148438
2025-04-16 13:46:00,AAPL,195.5401,195.435,196.0366973876953
2025-04-16 13:47:00,AAPL,195.4,195.105,195.92730712890625
2025-04-16 13:48:00,AAPL,195.095,195.1,195.7938232421875
2025-04-16 13:49:00,AAPL,195.08,195.11,195.65467834472656
2025-04-16 13:50:00,AAPL,195.1,194.93,195.52273559570312
2025-04-16 13:51:00,AAPL,194.93,195.35,195.39199829101562
2025-04-16 13:52:00,AAPL,195.33,195.59,195.30142211914062
2025-04-16 13:53:00,AAPL,195.6,195.39,195.25973510742188
2025-04-16 13:54:00,AAPL,195.37,194.98,195.23773193359375
2025-04-16 13:55:00,AAPL,194.98,194.665,195.20089721679688
2025-04-16 13:56:00,AAPL,194.665,194.4815,195.13548278808594
2025-04-16 13:57:00,AAPL,194.49,193.9807,195.0443115234375
2025-04-16 13:58:00,AAPL,193.98,194.2575,194.9082489013672
2025-04-16 13:59:00,AAPL,194.25,193.985,194.7737274169922
2025-04-16 14:00:00,AAPL,193.985,194.5,194.6304931640625
2025-04-16 14:01:00,AAPL,194.53,194.127,194.5286102294922
2025-04-16 14:02:00,AAPL,194.14,194.19,194.4335479736328
2025-04-16 14:03:00,AAPL,194.17,194.25,194.35418701171875
2025-04-16 14:04:00,AAPL,194.26,194.33,194.29486083984375
2025-04-16 14:05:00,AAPL,194.32,194.445,194.25839233398438
2025-04-16 14:06:00,AAPL,194.43,194.7,194.24740600585938
2025-04-16 14:07:00,AAPL,194.62,194.48,194.2718048095703
2025-04-16 14:08:00,AAPL,194.4952,194.4,194.30154418945312
2025-04-16 14:09:00,AAPL,194.4,194.73,194.32737731933594
2025-04-16 14:10:00,AAPL,194.75,194.88,194.37289428710938
2025-04-16 14:11:00,AAPL,194.895,194.97,194.43869018554688
2025-04-16 14:12:00,AAPL,195.0,194.97,194.51934814453125
2025-04-16 14:13:00,AAPL,194.93,194.755,194.60398864746094
2025-04-16 14:14:00,AAPL,194.785,194.95,194.670166015625
2025-04-16 14:15:00,AAPL,194.97,194.79,194.73423767089844
2025-04-16 14:16:00,AAPL,194.775,194.6941,194.78128051757812
2025-04-16 14:17:00,AAPL,194.67,194.5279,194.80755615234375
2025-04-16 14:18:00,AAPL,194.54,194.5113,194.80712890625
2025-04-16 14:19:00,AAPL,194.5,194.58,194.78875732421875
2025-04-16 14:20:00,AAPL,194.59,194.43,194.76515197753906
2025-04-16 14:21:00,AAPL,194.45,194.66,194.72906494140625
2025-04-16 14:22:00,AAPL,194.6796,194.82,194.703857421875
2025-04-16 14:23:00,AAPL,194.82,194.95,194.6984100341797
2025-04-16 14:24:00,AAPL,194.96,194.93,194.7147979736328
2025-04-16 14:25:00,AAPL,194.95,194.885,194.74220275878906
2025-04-16 14:26:00,AAPL,194.89,194.97,194.7713623046875
2025-04-16 14:27:00,AAPL,194.99,194.87,194.80563354492188
2025-04-16 14:28:00,AAPL,194.89,194.67,194.83364868164062
2025-04-16 14:29:00,AAPL,194.67,194.555,194.84152221679688
2025-04-16 14:30:00,AAPL,194.54,194.43,194.8280792236328
2025-04-16 14:31:00,AAPL,194.44,194.56,194.79327392578125
2025-04-16 14:32:00,AAPL,194.57,194.6,194.7567596435547
2025-04-16 14:33:00,AAPL,194.58,194.45,194.7244110107422
2025-04-16 14:34:00,AAPL,194.4594,194.42,194.68612670898438
2025-04-16 14:35:00,AAPL,194.42,194.325,194.64459228515625
2025-04-16 14:36:00,AAPL,194.34,194.4,194.5970916748047
2025-04-16 14:37:00,AAPL,194.4,194.105,194.55447387695312
2025-04-16 14:38:00,AAPL,194.1,193.915,194.49691772460938
2025-04-16 14:39:00,AAPL,193.95,193.91,194.42054748535156
2025-04-16 14:40:00,AAPL,193.925,193.85,194.33738708496094
2025-04-16 14:41:00,AAPL,193.83,193.69,194.2515869140625
2025-04-16 14:42:00,AAPL,193.709,193.79,194.15879821777344
2025-04-16 14:43:00,AAPL,193.77,193.73,194.0752410888672
2025-04-16 14:44:00,AAPL,193.7499,193.735,193.99917602539062
2025-04-16 14:45:00,AAPL,193.735,193.8496,193.9335479736328
2025-04-16 14:46:00,AAPL,193.83,193.9,193.8873748779297
2025-04-16 14:47:00,AAPL,193.93,194.01,193.86038208007812
2025-04-16 14:48:00,AAPL,194.0,194.07,193.8554229736328
2025-04-16 14:49:00,AAPL,194.04,193.9529,193.86912536621094
2025-04-16 14:50:00,AAPL,193.93,193.7238,193.88563537597656
2025-04-16 14:51:00,AAPL,193.69,193.7296,193.88682556152344
2025-04-16 14:52:00,AAPL,193.705,193.5878,193.8790283203125
2025-04-16 14:53:00,AAPL,193.58,193.52,193.8563690185547
2025-04-16 14:54:00,AAPL,193.515,193.6,193.82138061523438
2025-04-16 14:55:00,AAPL,193.58,193.75,193.78692626953125
2025-04-16 14:56:00,AAPL,193.7518,193.735,193.76596069335938
2025-04-16 14:57:00,AAPL,193.72,193.645,193.75392150878906
2025-04-16 14:58:00,AAPL,193.645,193.42,193.74203491210938
2025-04-16 14:59:00,AAPL,193.4,193.34,193.71524047851562
2025-04-16 15:00:00,AAPL,193.33,193.475,193.67539978027344
2025-04-16 15:01:00,AAPL,193.475,193.52,193.6398468017578
2025-04-16 15:02:00,AAPL,193.5067,193.515,193.61273193359375
2025-04-16 15:03:00,AAPL,193.505,193.41,193.59254455566406
2025-04-16 15:04:00,AAPL,193.41,193.23,193.57073974609375
2025-04-16 15:05:00,AAPL,193.2205,193.305,193.5367889404297
2025-04-16 15:06:00,AAPL,193.29,193.025,193.5029754638672
2025-04-16 15:07:00,AAPL,193.0108,192.9449,193.45196533203125
2025-04-16 15:08:00,AAPL,192.95,192.835,193.38807678222656
2025-04-16 15:09:00,AAPL,192.8328,192.855,193.31289672851562
2025-04-16 15:10:00,AAPL,192.8507,192.63,193.2373504638672
2025-04-16 15:11:00,AAPL,192.63,192.75,193.1510009765625
2025-04-16 15:12:00,AAPL,192.74,193.219,193.07240295410156
2025-04-16 15:13:00,AAPL,193.24,193.32,193.03736877441406
2025-04-16 15:14:00,AAPL,193.33,193.19,193.03945922851562
2025-04-16 15:15:00,AAPL,193.17,193.44,193.05569458007812
2025-04-16 15:16:00,AAPL,193.43,193.1606,193.0975799560547
2025-04-16 15:17:00,AAPL,193.1699,193.3037,193.13328552246094
2025-04-16 15:18:00,AAPL,193.2814,193.195,193.17298889160156
2025-04-16 15:19:00,AAPL,193.195,193.145,193.205078125
2025-04-16 15:20:00,AAPL,193.14,193.061,193.22682189941406
2025-04-16 15:21:00,AAPL,193.06,192.98,193.2347869873047
2025-04-16 15:22:00,AAPL,192.97,192.89,193.2279510498047
2025-04-16 15:23:00,AAPL,192.894,192.895,193.20596313476562
2025-04-16 15:24:00,AAPL,192.9,192.75,193.1763916015625
2025-04-16 15:25:00,AAPL,192.74,192.6274,193.13380432128906
2025-04-16 15:26:00,AAPL,192.63,192.495,193.0773162841797
2025-04-16 15:27:00,AAPL,192.49,192.615,193.00660705566406
2025-04-16 15:28:00,AAPL,192.6,192.55,192.9403076171875
2025-04-16 15:29:00,AAPL,192.57,192.57,192.87680053710938
2025-04-16 15:30:00,AAPL,192.58,193.05,192.82081604003906
2025-04-16 15:31:00,AAPL,193.05,192.84,192.80731201171875
2025-04-16 15:32:00,AAPL,192.83,193.14,192.80677795410156
2025-04-16 15:33:00,AAPL,193.1615,193.18,192.83566284179688
2025-04-16 15:34:00,AAPL,193.19,193.14,192.88409423828125
2025-04-16 15:35:00,AAPL,193.13,193.31,192.93882751464844
2025-04-16 15:36:00,AAPL,193.3,193.19,193.0059356689453
2025-04-16 15:37:00,AAPL,193.21,193.0499,193.0679168701172
2025-04-16 15:38:00,AAPL,193.05,193.23,193.11264038085938
2025-04-16 15:39:00,AAPL,193.23,193.45,193.15625
2025-04-16 15:40:00,AAPL,193.4599,193.57,193.21177673339844
2025-04-16 15:41:00,AAPL,193.56,193.495,193.27947998046875
2025-04-16 15:42:00,AAPL,193.48,193.44,193.34475708007812
2025-04-16 15:43:00,AAPL,193.44,193.5522,193.40000915527344
2025-04-16 15:44:00,AAPL,193.52,193.325,193.4530029296875
2025-04-16 15:45:00,AAPL,193.32,193.55,193.4847412109375
2025-04-16 15:46:00,AAPL,193.55,193.55,193.51669311523438
2025-04-16 15:47:00,AAPL,193.58,193.45,193.5464630126953
2025-04-16 15:48:00,AAPL,193.43,193.45,193.56546020507812
2025-04-16 15:49:00,AAPL,193.46,193.365,193.57618713378906
2025-04-16 15:50:00,AAPL,193.42,194.37,193.57476806640625
2025-04-16 15:51:00,AAPL,194.36,194.455,193.63677978515625
2025-04-16 15:52:00,AAPL,194.4583,194.76,193.7402801513672
2025-04-16 15:53:00,AAPL,194.76,194.615,193.884033203125
2025-04-16 15:54:00,AAPL,194.64,194.665,194.03268432617188
2025-04-16 15:55:00,AAPL,194.68,194.41,194.17755126953125
2025-04-16 15:56:00,AAPL,194.37,194.71,194.29177856445312
2025-04-16 15:57:00,AAPL,194.71,194.465,194.40008544921875
2025-04-16 15:58:00,AAPL,194.46,194.42,194.4795379638672
2025-04-16 15:59:00,AAPL,194.41,194.3,194.5318603515625
2025-04-17 09:30:00,AAPL,197.2,196.4,194.5546875
2025-04-17 09:31:00,AAPL,196.44,196.26,194.70639038085938
2025-04-17 09:32:00,AAPL,196.24,195.4716,194.9180450439453
2025-04-17 09:33:00,AAPL,195.42,195.39,195.09567260742188
2025-04-17 09:34:00,AAPL,195.335,195.07,195.23358154296875
2025-04-17 09:35:00,AAPL,195.1258,195.27,195.3139190673828
2025-04-17 09:36:00,AAPL,195.3295,194.97,195.36666870117188
2025-04-17 09:37:00,AAPL,194.93,195.2491,195.3765411376953
2025-04-17 09:38:00,AAPL,195.2488,194.7882,195.3782958984375
2025-04-17 09:39:00,AAPL,194.79,194.98,195.34127807617188
2025-04-17 09:40:00,AAPL,194.97,195.22,195.29571533203125
2025-04-17 09:41:00,AAPL,195.2113,195.3498,195.2645263671875
2025-04-17 09:42:00,AAPL,195.3313,195.14,195.253173828125
2025-04-17 09:43:00,AAPL,195.19,194.88,195.2395782470703
2025-04-17 09:44:00,AAPL,194.9,194.941,195.20664978027344
2025-04-17 09:45:00,AAPL,194.925,194.86,195.16810607910156
2025-04-17 09:46:00,AAPL,194.86,194.7693,195.12274169921875
2025-04-17 09:47:00,AAPL,194.7607,194.87,195.06964111328125
2025-04-17 09:48:00,AAPL,194.885,194.875,195.0224609375
2025-04-17 09:49:00,AAPL,194.87,195.11,194.9824676513672
2025-04-17 09:50:00,AAPL,195.13,195.69,194.9664764404297
2025-04-17 09:51:00,AAPL,195.694,195.73,195.0078887939453
2025-04-17 09:52:00,AAPL,195.72,195.96,195.08523559570312
2025-04-17 09:53:00,AAPL,195.96,195.85,195.19613647460938
2025-04-17 09:54:00,AAPL,195.85,196.0499,195.3126983642578
2025-04-17 09:55:00,AAPL,196.035,196.02,195.4390869140625
2025-04-17 09:56:00,AAPL,196.04,195.79,195.56085205078125
2025-04-17 09:57:00,AAPL,195.7753,195.73,195.6548309326172
2025-04-17 09:58:00,AAPL,195.7475,195.8,195.72064208984375
2025-04-17 09:59:00,AAPL,195.75,196.08,195.76914978027344
2025-04-17 10:00:00,AAPL,196.1,196.025,195.8232879638672
2025-04-17 10:01:00,AAPL,196.05,196.3,195.8728790283203
2025-04-17 10:02:00,AAPL,196.34,196.26,195.93553161621094
